barcode,first_type
cellid_000086631-1,Endothelial
cellid_000086632-1,Myeloid
cellid_000086633-1,Tumor
cellid_000086634-1,Tumor
cellid_000086636-1,Tumor
cellid_000086637-1,Myeloid
cellid_000086638-1,Tumor
cellid_000086639-1,Fibroblast
cellid_000086640-1,Fibroblast
cellid_000086641-1,Tumor
cellid_000086642-1,Fibroblast
cellid_000086643-1,Endothelial
cellid_000086644-1,Fibroblast
cellid_000086645-1,Tumor
cellid_000086646-1,Fibroblast
cellid_000086647-1,B cells
cellid_000086648-1,Tumor
cellid_000086649-1,Tumor
cellid_000086650-1,Tumor
cellid_000086651-1,Fibroblast
cellid_000086652-1,Tumor
cellid_000086653-1,Fibroblast
cellid_000086654-1,Tumor
cellid_000086655-1,Tumor
cellid_000086656-1,Tumor
cellid_000086657-1,Fibroblast
cellid_000086658-1,Tumor
cellid_000086659-1,Fibroblast
cellid_000086660-1,Tumor
cellid_000086661-1,Tumor
cellid_000086662-1,Tumor
cellid_000086663-1,Fibroblast
cellid_000086664-1,Fibroblast
cellid_000086665-1,Fibroblast
cellid_000086666-1,Tumor
cellid_000086667-1,Tumor
cellid_000086668-1,Tumor
cellid_000086669-1,Fibroblast
cellid_000086670-1,Fibroblast
cellid_000086671-1,Tumor
cellid_000086672-1,Endothelial
cellid_000086673-1,Tumor
cellid_000086674-1,Myeloid
cellid_000086675-1,Tumor
cellid_000086676-1,Tumor
cellid_000086677-1,Tumor
cellid_000086678-1,Tumor
cellid_000086679-1,Tumor
cellid_000086680-1,Fibroblast
cellid_000086681-1,Tumor
cellid_000086682-1,Fibroblast
cellid_000086683-1,Fibroblast
cellid_000086684-1,Fibroblast
cellid_000086686-1,Tumor
cellid_000086687-1,Tumor
cellid_000086688-1,Tumor
cellid_000086690-1,Fibroblast
cellid_000086691-1,Tumor
cellid_000086692-1,Tumor
cellid_000086693-1,Tumor
cellid_000086694-1,Fibroblast
cellid_000086695-1,Tumor
cellid_000086696-1,Tumor
cellid_000086697-1,Tumor
cellid_000086698-1,Tumor
cellid_000086699-1,Tumor
cellid_000086700-1,Tumor
cellid_000086701-1,Fibroblast
cellid_000086702-1,T cells
cellid_000086703-1,Tumor
cellid_000086704-1,Fibroblast
cellid_000086705-1,Tumor
cellid_000086706-1,Fibroblast
cellid_000086708-1,Tumor
cellid_000086709-1,Endothelial
cellid_000086710-1,Tumor
cellid_000086711-1,Endothelial
cellid_000086712-1,Tumor
cellid_000086713-1,Tumor
cellid_000086714-1,Tumor
cellid_000086715-1,Tumor
cellid_000086716-1,Tumor
cellid_000086717-1,Endothelial
cellid_000086718-1,Fibroblast
cellid_000086719-1,Tumor
cellid_000086720-1,Tumor
cellid_000086721-1,Tumor
cellid_000086722-1,Tumor
cellid_000086723-1,Tumor
cellid_000086724-1,Fibroblast
cellid_000086725-1,Tumor
cellid_000086726-1,Tumor
cellid_000086727-1,Fibroblast
cellid_000086728-1,Tumor
cellid_000086729-1,Tumor
cellid_000086730-1,Fibroblast
cellid_000086731-1,Tumor
cellid_000086732-1,Fibroblast
cellid_000086733-1,Tumor
cellid_000086734-1,Tumor
cellid_000086735-1,Tumor
cellid_000086736-1,Tumor
cellid_000086737-1,Fibroblast
cellid_000086738-1,Tumor
cellid_000086739-1,Tumor
cellid_000086740-1,Tumor
cellid_000086741-1,Fibroblast
cellid_000086742-1,Fibroblast
cellid_000086743-1,Tumor
cellid_000086744-1,Tumor
cellid_000086745-1,Fibroblast
cellid_000086746-1,T cells
cellid_000086747-1,Tumor
cellid_000086748-1,Tumor
cellid_000086749-1,Fibroblast
cellid_000086750-1,Tumor
cellid_000086751-1,Tumor
cellid_000086752-1,Tumor
cellid_000086753-1,T cells
cellid_000086754-1,Tumor
cellid_000086755-1,Tumor
cellid_000086756-1,Tumor
cellid_000086757-1,Fibroblast
cellid_000086758-1,Myeloid
cellid_000086759-1,Tumor
cellid_000086760-1,Tumor
cellid_000086761-1,Fibroblast
cellid_000086762-1,Tumor
cellid_000086763-1,Tumor
cellid_000086764-1,Fibroblast
cellid_000086765-1,Fibroblast
cellid_000086766-1,Tumor
cellid_000086767-1,Fibroblast
cellid_000086768-1,Tumor
cellid_000086769-1,Fibroblast
cellid_000086770-1,Fibroblast
cellid_000086771-1,Fibroblast
cellid_000086772-1,Tumor
cellid_000086773-1,Fibroblast
cellid_000086774-1,Tumor
cellid_000086775-1,Tumor
cellid_000086777-1,Tumor
cellid_000086778-1,Fibroblast
cellid_000086779-1,Tumor
cellid_000086780-1,Tumor
cellid_000086781-1,Tumor
cellid_000086782-1,Tumor
cellid_000086783-1,Tumor
cellid_000086784-1,Fibroblast
cellid_000086785-1,Endothelial
cellid_000086786-1,Fibroblast
cellid_000086787-1,Tumor
cellid_000086788-1,Tumor
cellid_000086789-1,Tumor
cellid_000086790-1,Fibroblast
cellid_000086791-1,Tumor
cellid_000086792-1,Tumor
cellid_000086793-1,Tumor
cellid_000086794-1,Fibroblast
cellid_000086795-1,Tumor
cellid_000086796-1,Fibroblast
cellid_000086797-1,Tumor
cellid_000086798-1,Tumor
cellid_000086799-1,Fibroblast
cellid_000086800-1,Fibroblast
cellid_000086801-1,Tumor
cellid_000086802-1,Tumor
cellid_000086803-1,Fibroblast
cellid_000086804-1,Tumor
cellid_000086805-1,Tumor
cellid_000086806-1,Tumor
cellid_000086807-1,Tumor
cellid_000086808-1,Tumor
cellid_000086809-1,Tumor
cellid_000086810-1,Tumor
cellid_000086811-1,Fibroblast
cellid_000086812-1,Tumor
cellid_000086813-1,Fibroblast
cellid_000086814-1,Tumor
cellid_000086815-1,Fibroblast
cellid_000086816-1,Myeloid
cellid_000086817-1,Fibroblast
cellid_000086818-1,Tumor
cellid_000086819-1,Tumor
cellid_000086820-1,Tumor
cellid_000086821-1,Tumor
cellid_000086822-1,Tumor
cellid_000086823-1,Fibroblast
cellid_000086824-1,Endothelial
cellid_000086825-1,Fibroblast
cellid_000086826-1,Tumor
cellid_000086827-1,Tumor
cellid_000086828-1,Fibroblast
cellid_000086829-1,Tumor
cellid_000086830-1,Fibroblast
cellid_000086831-1,Tumor
cellid_000086832-1,Tumor
cellid_000086833-1,Fibroblast
cellid_000086834-1,Tumor
cellid_000086835-1,Myeloid
cellid_000086836-1,Myeloid
cellid_000086837-1,Fibroblast
cellid_000086838-1,Fibroblast
cellid_000086839-1,Tumor
cellid_000086840-1,Tumor
cellid_000086841-1,Tumor
cellid_000086842-1,Tumor
cellid_000086843-1,Tumor
cellid_000086844-1,Endothelial
cellid_000086845-1,Endothelial
cellid_000086846-1,Fibroblast
cellid_000086847-1,Tumor
cellid_000086848-1,Fibroblast
cellid_000086849-1,Tumor
cellid_000086850-1,Fibroblast
cellid_000086851-1,Tumor
cellid_000086852-1,Tumor
cellid_000086853-1,Fibroblast
cellid_000086854-1,Fibroblast
cellid_000086855-1,Tumor
cellid_000086856-1,T cells
cellid_000086857-1,Tumor
cellid_000086858-1,Endothelial
cellid_000086859-1,Fibroblast
cellid_000086860-1,Tumor
cellid_000086861-1,Tumor
cellid_000086862-1,Endothelial
cellid_000086863-1,Tumor
cellid_000086864-1,Tumor
cellid_000086865-1,Fibroblast
cellid_000086866-1,Tumor
cellid_000086867-1,Tumor
cellid_000086868-1,Fibroblast
cellid_000086869-1,Tumor
cellid_000086870-1,Tumor
cellid_000086871-1,Fibroblast
cellid_000086872-1,Fibroblast
cellid_000086873-1,Fibroblast
cellid_000086874-1,Tumor
cellid_000086875-1,Tumor
cellid_000086876-1,Tumor
cellid_000086877-1,Tumor
cellid_000086878-1,Tumor
cellid_000086879-1,Fibroblast
cellid_000086880-1,Tumor
cellid_000086881-1,Tumor
cellid_000086882-1,Tumor
cellid_000086883-1,Fibroblast
cellid_000086884-1,Tumor
cellid_000086885-1,Fibroblast
cellid_000086886-1,Fibroblast
cellid_000086887-1,Tumor
cellid_000086888-1,Fibroblast
cellid_000086889-1,Tumor
cellid_000086890-1,Fibroblast
cellid_000086891-1,Tumor
cellid_000086892-1,Fibroblast
cellid_000086893-1,Tumor
cellid_000086894-1,Tumor
cellid_000086895-1,Tumor
cellid_000086896-1,Tumor
cellid_000086897-1,Tumor
cellid_000086898-1,Fibroblast
cellid_000086899-1,Fibroblast
cellid_000086900-1,Fibroblast
cellid_000086901-1,Tumor
cellid_000086902-1,Tumor
cellid_000086903-1,Fibroblast
cellid_000086905-1,Tumor
cellid_000086906-1,Fibroblast
cellid_000086907-1,Tumor
cellid_000086908-1,Tumor
cellid_000086909-1,Fibroblast
cellid_000086910-1,Fibroblast
cellid_000086911-1,Tumor
cellid_000086912-1,Fibroblast
cellid_000086913-1,Fibroblast
cellid_000086914-1,Tumor
cellid_000086915-1,Fibroblast
cellid_000086916-1,Fibroblast
cellid_000086917-1,Tumor
cellid_000086918-1,Fibroblast
cellid_000086919-1,Tumor
cellid_000086920-1,Fibroblast
cellid_000086921-1,Tumor
cellid_000086922-1,Endothelial
cellid_000086924-1,Fibroblast
cellid_000086925-1,Fibroblast
cellid_000086926-1,Tumor
cellid_000086927-1,Fibroblast
cellid_000086928-1,Fibroblast
cellid_000086929-1,Fibroblast
cellid_000086930-1,Tumor
cellid_000086931-1,Fibroblast
cellid_000086932-1,Tumor
cellid_000086933-1,Fibroblast
cellid_000086934-1,Tumor
cellid_000086935-1,Tumor
cellid_000086936-1,Fibroblast
cellid_000086937-1,Tumor
cellid_000086938-1,Tumor
cellid_000086939-1,Fibroblast
cellid_000086940-1,Tumor
cellid_000086941-1,Tumor
cellid_000086942-1,Tumor
cellid_000086944-1,Fibroblast
cellid_000086945-1,Tumor
cellid_000086946-1,Tumor
cellid_000086947-1,Myeloid
cellid_000086948-1,Tumor
cellid_000086949-1,Tumor
cellid_000086950-1,Tumor
cellid_000086951-1,Fibroblast
cellid_000086952-1,Tumor
cellid_000086953-1,Fibroblast
cellid_000086954-1,Tumor
cellid_000086955-1,Endothelial
cellid_000086956-1,Tumor
cellid_000086957-1,Tumor
cellid_000086958-1,Tumor
cellid_000086960-1,Fibroblast
cellid_000086961-1,Tumor
cellid_000086962-1,Tumor
cellid_000086963-1,Tumor
cellid_000086964-1,Tumor
cellid_000086965-1,Fibroblast
cellid_000086966-1,Tumor
cellid_000086967-1,Tumor
cellid_000086968-1,Fibroblast
cellid_000086969-1,Fibroblast
cellid_000086970-1,Tumor
cellid_000086971-1,Tumor
cellid_000086973-1,Fibroblast
cellid_000086974-1,Myeloid
cellid_000086975-1,Tumor
cellid_000086976-1,Fibroblast
cellid_000086977-1,Tumor
cellid_000086978-1,T cells
cellid_000086979-1,Myeloid
cellid_000086980-1,Tumor
cellid_000086981-1,Fibroblast
cellid_000086982-1,Myeloid
cellid_000086983-1,Fibroblast
cellid_000086984-1,Tumor
cellid_000086985-1,Tumor
cellid_000086986-1,Tumor
cellid_000086987-1,Fibroblast
cellid_000086988-1,Tumor
cellid_000086989-1,Tumor
cellid_000086990-1,Tumor
cellid_000086991-1,Endothelial
cellid_000086992-1,Fibroblast
cellid_000086993-1,Tumor
cellid_000086994-1,Fibroblast
cellid_000086995-1,Tumor
cellid_000086996-1,Tumor
cellid_000086997-1,Tumor
cellid_000086998-1,Tumor
cellid_000086999-1,Tumor
cellid_000087000-1,Myeloid
cellid_000087001-1,Fibroblast
cellid_000087002-1,Myeloid
cellid_000087003-1,Tumor
cellid_000087004-1,Tumor
cellid_000087005-1,Tumor
cellid_000087006-1,Tumor
cellid_000087007-1,T cells
cellid_000087008-1,Tumor
cellid_000087009-1,Tumor
cellid_000087011-1,Tumor
cellid_000087012-1,Fibroblast
cellid_000087013-1,Fibroblast
cellid_000087014-1,Tumor
cellid_000087015-1,Tumor
cellid_000087016-1,Fibroblast
cellid_000087017-1,Tumor
cellid_000087018-1,Endothelial
cellid_000087019-1,Tumor
cellid_000087020-1,Tumor
cellid_000087021-1,Fibroblast
cellid_000087022-1,Tumor
cellid_000087023-1,Tumor
cellid_000087024-1,Tumor
cellid_000087025-1,Tumor
cellid_000087026-1,T cells
cellid_000087027-1,Tumor
cellid_000087028-1,Fibroblast
cellid_000087029-1,Endothelial
cellid_000087030-1,Tumor
cellid_000087031-1,Tumor
cellid_000087032-1,B cells
cellid_000087033-1,Fibroblast
cellid_000087034-1,Tumor
cellid_000087035-1,Tumor
cellid_000087036-1,Tumor
cellid_000087037-1,Tumor
cellid_000087038-1,Tumor
cellid_000087039-1,Tumor
cellid_000087040-1,Myeloid
cellid_000087041-1,Endothelial
cellid_000087043-1,Tumor
cellid_000087044-1,Tumor
cellid_000087045-1,Tumor
cellid_000087046-1,Tumor
cellid_000087047-1,Tumor
cellid_000087048-1,Fibroblast
cellid_000087049-1,Myeloid
cellid_000087050-1,Tumor
cellid_000087051-1,Tumor
cellid_000087052-1,Tumor
cellid_000087053-1,Tumor
cellid_000087054-1,Tumor
cellid_000087055-1,Fibroblast
cellid_000087056-1,Endothelial
cellid_000087057-1,Tumor
cellid_000087058-1,Fibroblast
cellid_000087059-1,Endothelial
cellid_000087060-1,Tumor
cellid_000087061-1,Tumor
cellid_000087062-1,Tumor
cellid_000087063-1,Tumor
cellid_000087064-1,Tumor
cellid_000087065-1,Myeloid
cellid_000087066-1,Tumor
cellid_000087067-1,Tumor
cellid_000087068-1,Tumor
cellid_000087069-1,Tumor
cellid_000087070-1,Myeloid
cellid_000087071-1,Tumor
cellid_000087072-1,Fibroblast
cellid_000087073-1,Tumor
cellid_000087074-1,Fibroblast
cellid_000087075-1,Fibroblast
cellid_000087076-1,Tumor
cellid_000087077-1,Myeloid
cellid_000087078-1,Tumor
cellid_000087079-1,Fibroblast
cellid_000087080-1,Fibroblast
cellid_000087081-1,Myeloid
cellid_000087082-1,Tumor
cellid_000087083-1,Fibroblast
cellid_000087084-1,Fibroblast
cellid_000087085-1,Fibroblast
cellid_000087086-1,Fibroblast
cellid_000087087-1,Tumor
cellid_000087088-1,Endothelial
cellid_000087089-1,Myeloid
cellid_000087090-1,Endothelial
cellid_000087091-1,Tumor
cellid_000087092-1,Tumor
cellid_000087093-1,Tumor
cellid_000087095-1,Tumor
cellid_000087096-1,Tumor
cellid_000087097-1,Tumor
cellid_000087098-1,Tumor
cellid_000087099-1,Fibroblast
cellid_000087100-1,Tumor
cellid_000087101-1,Tumor
cellid_000087102-1,Endothelial
cellid_000087103-1,Fibroblast
cellid_000087104-1,Tumor
cellid_000087105-1,Tumor
cellid_000087106-1,Tumor
cellid_000087107-1,Tumor
cellid_000087108-1,Tumor
cellid_000087109-1,Tumor
cellid_000087110-1,Tumor
cellid_000087111-1,Fibroblast
cellid_000087112-1,Fibroblast
cellid_000087113-1,Tumor
cellid_000087114-1,Fibroblast
cellid_000087115-1,Fibroblast
cellid_000087116-1,Tumor
cellid_000087117-1,Tumor
cellid_000087118-1,Tumor
cellid_000087119-1,Tumor
cellid_000087120-1,Tumor
cellid_000087121-1,Tumor
cellid_000087122-1,Tumor
cellid_000087123-1,Fibroblast
cellid_000087124-1,Tumor
cellid_000087125-1,Fibroblast
cellid_000087126-1,Fibroblast
cellid_000087128-1,Fibroblast
cellid_000087129-1,Fibroblast
cellid_000087130-1,Fibroblast
cellid_000087131-1,Fibroblast
cellid_000087132-1,Tumor
cellid_000087133-1,Tumor
cellid_000087134-1,Fibroblast
cellid_000087135-1,Fibroblast
cellid_000087136-1,Tumor
cellid_000087137-1,Fibroblast
cellid_000087138-1,Fibroblast
cellid_000087139-1,Fibroblast
cellid_000087140-1,Myeloid
cellid_000087141-1,Tumor
cellid_000087142-1,Tumor
cellid_000087143-1,Fibroblast
cellid_000087144-1,Tumor
cellid_000087145-1,Tumor
cellid_000087146-1,Fibroblast
cellid_000087147-1,Fibroblast
cellid_000087148-1,Tumor
cellid_000087149-1,Fibroblast
cellid_000087150-1,Tumor
cellid_000087151-1,Fibroblast
cellid_000087152-1,Tumor
cellid_000087153-1,Endothelial
cellid_000087154-1,Tumor
cellid_000087155-1,Fibroblast
cellid_000087156-1,Fibroblast
cellid_000087157-1,Tumor
cellid_000087158-1,Fibroblast
cellid_000087159-1,Fibroblast
cellid_000087160-1,Tumor
cellid_000087161-1,Tumor
cellid_000087162-1,Tumor
cellid_000087163-1,Fibroblast
cellid_000087164-1,Myeloid
cellid_000087165-1,Fibroblast
cellid_000087167-1,Tumor
cellid_000087168-1,Tumor
cellid_000087169-1,T cells
cellid_000087170-1,Myeloid
cellid_000087171-1,Fibroblast
cellid_000087172-1,Tumor
cellid_000087173-1,Tumor
cellid_000087174-1,Fibroblast
cellid_000087175-1,Fibroblast
cellid_000087176-1,Tumor
cellid_000087177-1,Tumor
cellid_000087178-1,Tumor
cellid_000087179-1,Tumor
cellid_000087180-1,Tumor
cellid_000087181-1,Tumor
cellid_000087182-1,Tumor
cellid_000087183-1,Tumor
cellid_000087184-1,Fibroblast
cellid_000087185-1,Tumor
cellid_000087186-1,Fibroblast
cellid_000087187-1,Tumor
cellid_000087188-1,Fibroblast
cellid_000087189-1,Tumor
cellid_000087190-1,Tumor
cellid_000087191-1,Tumor
cellid_000087192-1,Tumor
cellid_000087193-1,Fibroblast
cellid_000087194-1,Tumor
cellid_000087195-1,Tumor
cellid_000087196-1,Tumor
cellid_000087197-1,Fibroblast
cellid_000087198-1,Tumor
cellid_000087199-1,Tumor
cellid_000087200-1,Fibroblast
cellid_000087201-1,Tumor
cellid_000087202-1,Tumor
cellid_000087203-1,Fibroblast
cellid_000087204-1,Tumor
cellid_000087205-1,Intestinal Epithelial
cellid_000087206-1,Fibroblast
cellid_000087207-1,Tumor
cellid_000087208-1,Tumor
cellid_000087209-1,Tumor
cellid_000087210-1,Tumor
cellid_000087211-1,Fibroblast
cellid_000087212-1,Tumor
cellid_000087213-1,Tumor
cellid_000087214-1,Fibroblast
cellid_000087215-1,Fibroblast
cellid_000087216-1,Tumor
cellid_000087217-1,Endothelial
cellid_000087218-1,Tumor
cellid_000087219-1,Fibroblast
cellid_000087220-1,Tumor
cellid_000087221-1,Tumor
cellid_000087222-1,Tumor
cellid_000087223-1,Endothelial
cellid_000087224-1,Fibroblast
cellid_000087225-1,Tumor
cellid_000087226-1,Tumor
cellid_000087227-1,Tumor
cellid_000087228-1,Fibroblast
cellid_000087229-1,Tumor
cellid_000087230-1,Tumor
cellid_000087231-1,Tumor
cellid_000087232-1,Tumor
cellid_000087233-1,Myeloid
cellid_000087234-1,Fibroblast
cellid_000087235-1,Tumor
cellid_000087236-1,Tumor
cellid_000087237-1,Fibroblast
cellid_000087238-1,Tumor
cellid_000087239-1,Fibroblast
cellid_000087240-1,Tumor
cellid_000087241-1,Tumor
cellid_000087242-1,Tumor
cellid_000087243-1,Fibroblast
cellid_000087244-1,Tumor
cellid_000087245-1,Tumor
cellid_000087246-1,Fibroblast
cellid_000087247-1,Tumor
cellid_000087248-1,Tumor
cellid_000087249-1,Fibroblast
cellid_000087250-1,Tumor
cellid_000087251-1,Fibroblast
cellid_000087252-1,Fibroblast
cellid_000087253-1,Tumor
cellid_000087254-1,Endothelial
cellid_000087255-1,Tumor
cellid_000087256-1,Tumor
cellid_000087257-1,Fibroblast
cellid_000087258-1,Tumor
cellid_000087259-1,Tumor
cellid_000087260-1,Tumor
cellid_000087261-1,Fibroblast
cellid_000087262-1,Tumor
cellid_000087263-1,Tumor
cellid_000087264-1,Fibroblast
cellid_000087265-1,Tumor
cellid_000087266-1,Tumor
cellid_000087267-1,Tumor
cellid_000087268-1,Fibroblast
cellid_000087269-1,Tumor
cellid_000087270-1,Tumor
cellid_000087271-1,Tumor
cellid_000087272-1,Fibroblast
cellid_000087273-1,Fibroblast
cellid_000087274-1,Tumor
cellid_000087275-1,Tumor
cellid_000087276-1,Tumor
cellid_000087277-1,Tumor
cellid_000087278-1,Tumor
cellid_000087279-1,Fibroblast
cellid_000087280-1,Tumor
cellid_000087281-1,Tumor
cellid_000087283-1,Tumor
cellid_000087284-1,Tumor
cellid_000087285-1,Fibroblast
cellid_000087286-1,Tumor
cellid_000087287-1,Fibroblast
cellid_000087288-1,Tumor
cellid_000087289-1,Tumor
cellid_000087290-1,Tumor
cellid_000087291-1,Fibroblast
cellid_000087292-1,Fibroblast
cellid_000087293-1,Fibroblast
cellid_000087294-1,Fibroblast
cellid_000087295-1,Tumor
cellid_000087296-1,Myeloid
cellid_000087297-1,Tumor
cellid_000087299-1,Tumor
cellid_000087300-1,Tumor
cellid_000087301-1,Tumor
cellid_000087302-1,Tumor
cellid_000087303-1,Fibroblast
cellid_000087304-1,Tumor
cellid_000087305-1,Myeloid
cellid_000087306-1,Myeloid
cellid_000087307-1,Tumor
cellid_000087308-1,Tumor
cellid_000087309-1,Tumor
cellid_000087310-1,Tumor
cellid_000087311-1,Endothelial
cellid_000087312-1,Tumor
cellid_000087313-1,Fibroblast
cellid_000087314-1,Fibroblast
cellid_000087315-1,Fibroblast
cellid_000087316-1,Tumor
cellid_000087317-1,Tumor
cellid_000087318-1,Tumor
cellid_000087319-1,Tumor
cellid_000087320-1,Fibroblast
cellid_000087321-1,Tumor
cellid_000087322-1,Fibroblast
cellid_000087323-1,Tumor
cellid_000087324-1,Tumor
cellid_000087325-1,Fibroblast
cellid_000087327-1,Fibroblast
cellid_000087328-1,Tumor
cellid_000087329-1,Tumor
cellid_000087330-1,Fibroblast
cellid_000087331-1,Tumor
cellid_000087332-1,Tumor
cellid_000087333-1,Fibroblast
cellid_000087335-1,Tumor
cellid_000087336-1,Tumor
cellid_000087337-1,Tumor
cellid_000087338-1,Fibroblast
cellid_000087339-1,Fibroblast
cellid_000087340-1,Tumor
cellid_000087341-1,Tumor
cellid_000087342-1,Tumor
cellid_000087343-1,Tumor
cellid_000087344-1,Tumor
cellid_000087345-1,Tumor
cellid_000087346-1,Tumor
cellid_000087347-1,Tumor
cellid_000087348-1,Tumor
cellid_000087349-1,Tumor
cellid_000087350-1,Fibroblast
cellid_000087351-1,Tumor
cellid_000087352-1,Tumor
cellid_000087353-1,Fibroblast
cellid_000087354-1,Tumor
cellid_000087355-1,Tumor
cellid_000087356-1,Fibroblast
cellid_000087357-1,Tumor
cellid_000087358-1,Fibroblast
cellid_000087359-1,Tumor
cellid_000087360-1,Tumor
cellid_000087361-1,Fibroblast
cellid_000087362-1,Tumor
cellid_000087363-1,Fibroblast
cellid_000087364-1,Fibroblast
cellid_000087365-1,Fibroblast
cellid_000087366-1,B cells
cellid_000087367-1,Fibroblast
cellid_000087368-1,Tumor
cellid_000087369-1,Tumor
cellid_000087370-1,Tumor
cellid_000087371-1,T cells
cellid_000087372-1,Fibroblast
cellid_000087373-1,Endothelial
cellid_000087374-1,Tumor
cellid_000087375-1,Fibroblast
cellid_000087376-1,Endothelial
cellid_000087377-1,Tumor
cellid_000087378-1,Tumor
cellid_000087379-1,Tumor
cellid_000087380-1,Tumor
cellid_000087381-1,Fibroblast
cellid_000087382-1,Fibroblast
cellid_000087383-1,Tumor
cellid_000087384-1,Tumor
cellid_000087385-1,Endothelial
cellid_000087386-1,Fibroblast
cellid_000087387-1,Fibroblast
cellid_000087388-1,Tumor
cellid_000087389-1,Myeloid
cellid_000087390-1,Fibroblast
cellid_000087391-1,Tumor
cellid_000087392-1,Tumor
cellid_000087393-1,Tumor
cellid_000087394-1,Tumor
cellid_000087395-1,Tumor
cellid_000087396-1,Fibroblast
cellid_000087397-1,Fibroblast
cellid_000087398-1,Tumor
cellid_000087399-1,Fibroblast
cellid_000087400-1,Tumor
cellid_000087401-1,Tumor
cellid_000087402-1,Fibroblast
cellid_000087403-1,Tumor
cellid_000087404-1,Fibroblast
cellid_000087405-1,Tumor
cellid_000087406-1,Fibroblast
cellid_000087407-1,Tumor
cellid_000087408-1,Tumor
cellid_000087409-1,Tumor
cellid_000087410-1,Fibroblast
cellid_000087411-1,Tumor
cellid_000087412-1,B cells
cellid_000087413-1,Tumor
cellid_000087414-1,Tumor
cellid_000087415-1,Fibroblast
cellid_000087416-1,Tumor
cellid_000087417-1,Tumor
cellid_000087418-1,Tumor
cellid_000087419-1,Tumor
cellid_000087420-1,Tumor
cellid_000087421-1,Tumor
cellid_000087422-1,Tumor
cellid_000087423-1,Tumor
cellid_000087424-1,Tumor
cellid_000087425-1,Tumor
